genes_names	tAI
08020	0.217558008454461
08140	0.22961763806163
08170	0.247561578315969
08260	0.211351586630437
08310	0.203153280640235
08600	0.23882392049424
08670	0.220959350380245
08750	0.240090568240753
08770	0.251476603057476
08780	0.186530593015401
08800	0.242793824375233
08810	0.225211581210945
08850	0.19115556598477
08860	0.209099649476759
08950	0.23854410827242
08990	0.201020733695436
09070	0.220158509612759
09130	0.206705259169912
09150	0.263139365458456
09190	0.220763606960522
09320	0.226246988541213
09480	0.215702715195992
09620	0.23094426941173
09640	0.201615991099367
09660	0.21769232771544
09750	0.250763850072265
09770	0.225754648726077
09790	0.219016866678651
09800	0.264787199638162
09830	0.197585763258992
09850	0.218919021577432
09940	0.255145653740014
10020	0.243175682238973
10100	0.24593843073368
10110	0.210265279229681
10140	0.212470457593938
10210	0.230638584944226
10240	0.204738772967234
10310	0.208075491979287
10320	0.204260236325806
10360	0.213865621830628
10440	0.213277305075848
10470	0.254491092895027
10510	0.21995147219674
10520	0.229264988685344
10580	0.199873090226762
10720	0.174078856307818
10780	0.245076449836938
10810	0.219425046441287
10820	0.229119118826932
10840	0.198668608979146
10870	0.195389846560851
10890	0.247186139402183
10920	0.233297690536377
10960	0.222997525774997
11160	0.242872215146297
11200	0.24239516997432
11240	0.232722877092986
11280	0.228716777986359
11350	0.21898539940491
11430	0.253345469790188
11440	0.200916442236773
11550	0.2220645494418
11670	0.213545201896093
11690	0.207516428003291
11700	0.208709429985492
11710	0.208593746114839
11839	0.223582186262776
11900	0.186269005520006
11929	0.261648270575401
11970	0.25288078347603
11980	0.231297215384335
11990	0.21744329733928
12030	0.228857823868526
12050	0.222369355894515
12150	0.229285977242809
12250	0.22681960408695
12350	0.197568715826719
12490	0.207602944293924
12500	0.233594988426787
12520	0.234737492934507
12580	0.217614202378094
12610	0.246343777856404
12700	0.210823620727474
12740	0.215379294523739
12760	0.209913643825629
12810	0.226727785581234
12830	0.226549966500962
12850	0.258898315798007
12880	0.234533448905389
12910	0.221045739041663
13050	0.222798856915297
13070	0.221432145676171
13170	0.23999561818471
13190	0.250687483590765
13350	0.230750231479084
13550	0.232565323044137
13760	0.230448984295622
13850	0.233697641787815
13890	0.226890559852538
13970	0.268990744886248
14020	0.232400693961526
14040	0.187247690508385
14060	0.210809247285427
14150	0.223014323898002
14170	0.255492004669199
14200	0.240163429574031
14210	0.230066892518258
14220	0.257572510655991
14290	0.227862283943304
14370	0.225348678241563
14400	0.235424284464883
14410	0.23619798425871
14450	0.252846842355607
14570	0.248482064604024
14590	0.266853852577517
14730	0.214578545326068
14820	0.226816844660675
14850	0.202482481755004
14870	0.216335727854461
14990	0.195182486347888
15030	0.205693066869535
15100	0.232354705288236
15280	0.239685662855745
15370	0.21744759376163
15380	0.223705143586818
15550	0.221570325610672
15650	0.199972482790534
15710	0.212894931998239
15870	0.218880994399317
15950	0.243948851602501
15970	0.224033260536646
15980	0.22623555317216
16010	0.242085607671739
16020	0.290429613106174
16160	0.225031491293361
16250	0.287441286143142
16260	0.232433583583083
16310	0.211408438420781
16340	0.22188665306485
16350	0.201830105613389
16370	0.189615129999264
16390	0.208519428558623
16660	0.24394303098252
16760	0.203260850784001
16940	0.24983200322231
16950	0.229626887653767
16980	0.218033972469385
16990	0.207763030014066
17010	0.246616304390391
17050	0.217162709288086
17150	0.206847847726601
17170	0.223536317260337
17210	0.223955823082253
17250	0.2289799983907
17270	0.230730315980297
17290	0.206238157338255
17330	0.209894488108247
17390	0.237843037606193
17400	0.244376352088245
17440	0.223280554327313
17590	0.243784780506346
17720	0.214668240058636
17770	0.247727292363106
17780	0.210472058233471
17790	0.220088345466304
17880	0.262112130904988
17980	0.287909983375912
18000	0.245815832399134
18030	0.287519504984119
18060	0.284189171559089
18280	0.232018898707643
18430	0.23170349704197
18500	0.237654457797031
18510	0.224440803075308
18530	0.233062959715383
18600	0.301712669892354
18690	0.216692103932305
18720	0.208585610714444
18810	0.266792192589415
18849	0.238920956010706
18900	0.265385897959137
18950	0.257986510564605
19060	0.229317352340892
19090	0.222452290859448
19100	0.221442085225053
19130	0.238964808798347
19140	0.211863954084605
19160	0.232016640757081
19200	0.26351568315538
19280	0.215683714399711
19350	0.194101793837703
19440	0.205050149278568
19450	0.225744469823156
19610	0.200895532500495
19760	0.223926934892958
19790	0.223955199854096
19800	0.231046902184002
19870	0.223729882798541
19890	0.24100315562019
20100	0.237268385005092
20120	0.246885953258947
20210	0.214890019839332
20220	0.238273170787411
20370	0.250740575473472
20670	0.253783200275928
20750	0.262337200177038
20760	0.252257368579034
20780	0.219124227257009
20790	0.237103877597294
20870	0.215108403474664
20930	0.202319609866665
20940	0.234368526406803
20980	0.231038154432238
21090	0.246175139784392
21150	0.273024614617391
21210	0.227749367873142
21250	0.235297100836893
21310	0.232610944262177
21380	0.237659669844704
21390	0.242477045503015
21550	0.254919678597731
21680	0.247590243549557
21690	0.241434104818581
21830	0.221042338993096
21850	0.212920299891411
21900	0.222406223856506
21910	0.226168180614543
22070	0.21592879420387
22220	0.219024961371604
22340	0.198626805157154
22390	0.276722667401437
22420	0.221685736835122
22430	0.223644205577516
22800	0.233244852631358
22810	0.215927218745734
22850	0.186593368548433
22870	0.224577072576496
22900	0.273688900117357
22990	0.216313782797218
23020	0.215349593713866
23120	0.225002300228512
23270	0.274316725091852
23340	0.191578663035741
23370	0.232276847558571
23380	0.238671098983886
23460	0.225830923952228
23530	0.202034392209643
23560	0.206730541377423
23570	0.230612049341445
23620	0.24986881825646
23660	0.230480764723721
23680	0.258846819742416
23700	0.207324049973166
23780	0.207624592300064
23800	0.257781109977835
23910	0.252229546017246
23920	0.204425940244194
23980	0.251321091009494
24110	0.208296682000413
24190	0.213236128932115
24210	0.24174431444115
24220	0.234579949512673
24230	0.256899856453082
24290	0.300227435756224
24310	0.232673610900582
24350	0.275067843449808
24420	0.201195555771379
24430	0.221753644282594
24460	0.210816371610553
24500	0.232845518647779
24520	0.270414163577702
24540	0.230995449144049
24720	0.212026973743319
24810	0.246924593005841
24850	0.240150428057877
24880	0.201145867307994
24900	0.255912287991514
25020	0.256268464610343
25040	0.248281280098736
25080	0.240772791563751
25090	0.222504901169
25200	0.270764510449591
25310	0.190846906218715
25390	0.211258481186478
25440	0.196272205167944
25480	0.287159536423574
25540	0.213394544158842
25680	0.226908040922652
25730	0.222004084024654
25830	0.251138495270133
25910	0.242118020026898
26100	0.229537898729021
26150	0.254166993235878
26180	0.236063434504873
26220	0.23138099396495
26320	0.213885659189154
26500	0.27362529193654
26540	0.241655618240283
26580	0.242647758009062
26660	0.237289214605669
26670	0.226452394871441
26730	0.226487360104604
26740	0.238810816810124
26760	0.237256152003173
26790	0.236584822851196
26800	0.22462397748897
26830	0.250657884378588
26850	0.240460732225054
26900	0.251543235811889
26960	0.237797845566439
27020	0.288958259753989
27040	0.216340362397344
27050	0.209827309358796
27060	0.238621016795522
27100	0.212825690785831
27120	0.240643886812592
27150	0.23850825166595
27210	0.256591936101447
27260	0.239708616423442
27300	0.236286934265774
27330	0.229347973818533
27340	0.24117842307463
27400	0.231129789021836
27430	0.235949100534901
27560	0.240861474712522
27580	0.228101161996875
27760	0.196003792701904
27860	0.215933313398493
27900	0.208207535377025
27980	0.228913872956057
28060	0.235682146055697
28130	0.245155604059577
28140	0.200850495596504
28330	0.229228851166673
28420	0.216047303652656
28510	0.230668262413599
28640	0.236915422624971
28690	0.224937309365023
28750	0.227649927677231
28770	0.208169500916083
28780	0.232012637469537
28790	0.213212933145358
28860	0.234025528043316
28890	0.227794328298643
28920	0.221245374064643
28970	0.186062823167281
29020	0.216465555772679
29080	0.21857990577814
29100	0.213152046552054
29110	0.237668208072076
29120	0.232871233627291
29140	0.224429651508243
29170	0.202733494011905
29180	0.246482462031272
29220	0.233687010461754
29240	0.253887309746353
29270	0.225585768762894
29280	0.19680326022266
29320	0.196691721753131
29330	0.228388956951858
29340	0.205699399453759
29350	0.19738171648192
29370	0.237720594993824
29380	0.235179998236207
29400	0.222852308448517
29470	0.259107351080129
29610	0.240931543900929
29730	0.228723638424869
29830	0.219222378679049
29850	0.249832109724771
29910	0.226172962257528
29940	0.199503172406813
29950	0.19763810577375
30020	0.245443603504333
30070	0.225331629652953
30090	0.19124384187354
30200	0.215951750933067
30240	0.22538412724445
30310	0.291292381934725
30360	0.270620564963124
30390	0.236006584033562
30410	0.235570413593596
30430	0.201846301320404
30470	0.232917213620206
30500	0.231582602726055
30510	0.207410525501625
30520	0.230233731102855
30570	0.234575659260916
30595	0.225444108454483
30620	0.216149148486129
30659	0.203895195200218
30670	0.22116665904011
30680	0.237847662295718
30760	0.211292284614646
30800	0.249256698997653
30850	0.195731141137289
30940	0.214821613423124
31010	0.267410540054249
31140	0.250731425314964
31160	0.195897852334134
31180	0.230789275095478
31260	0.240140331565486
31280	0.219959626910656
31310	0.2148672606364
31350	0.257568459949633
31400	0.216431864470767
31460	0.201985815966283
31630	0.204393089534507
31640	0.216490685839205
31650	0.223201164004135
31670	0.180711956234861
31730	0.193375330432681
31760	0.226960120161442
31770	0.208676557601145
31820	0.218320712594389
31900	0.214165209723133
31910	0.274145510103778
31945	0.226382558637339
31970	0.210856294336388
31980	0.212414302947335
32010	0.211085265140494
32020	0.222827048809268
32050	0.215381316186069
32060	0.223500546721475
32080	0.213832003105869
32170	0.232186147099867
32450	0.240427726548769
32530	0.212703627299823
32550	0.207087373032301
32570	0.190089984735528
32620	0.22083945865518
32640	0.299444655550607
32720	0.257938775386883
32730	0.278468542475791
32740	0.211313914604117
32810	0.239298498426422
32820	0.24490437108693
32920	0.216325316222976
32930	0.205153373589946
32940	0.202070390717655
32980	0.212199553972061
33030	0.238407007884285
33190	0.254403004805572
33221	0.215017268106168
33290	0.227227342137218
33300	0.194090121417442
33370	0.212134800678721
33400	0.267064922886955
33410	0.2419634751976
33450	0.20950788579538
33510	0.259475563662766
33550	0.190926572691468
33560	0.189573737090202
33630	0.208970929335409
33730	0.229996750024986
33790	0.224614567552965
33830	0.214906648370111
33950	0.227529695132346
33980	0.21426986081576
33990	0.198423620940075
34030	0.230430666755771
34060	0.23345398228569
34100	0.204683893466884
34160	0.238260157527508
34200	0.217741222540402
34230	0.221267292517019
34380	0.2646606430286
34400	0.263132793990127
34430	0.202305599583988
34510	0.198621072476515
34650	0.273542897992036
34680	0.246662788724512
34700	0.207895296066621
34940	0.214942750950111
34970	0.214992662147926
35060	0.2103965456215
35150	0.257314634242037
35180	0.21767271288894
35240	0.217056401148327
35260	0.209384107012577
35330	0.215530885018023
35390	0.210970899632741
35440	0.235820671847981
35460	0.236383133053597
35570	0.199497122642686
35780	0.242627696887473
35790	0.220021427295855
35950	0.206315586631839
36000	0.26126161536922
36010	0.239616165634854
36090	0.213411117205484
36230	0.207499800682451
36270	0.212641874783418
36360	0.209102296150697
36480	0.185625720834675
36610	0.247053549170811
36620	0.267139714404514
36680	0.188297711301024
36740	0.236791016332179
36790	0.217987662934103
36800	0.219933786661735
36810	0.238429151812385
36850	0.252387219011927
36880	0.206767978196815
36890	0.224002703315578
36910	0.199249146496362
36920	0.240132727307351
37020	0.226693883731492
37170	0.23064104975308
37180	0.220451094018611
37220	0.250985193560672
37250	0.196992189232266
37310	0.235782376859496
37330	0.244832986140282
37340	0.257800405997135
37490	0.227679566720207
37700	0.208700569672735
37730	0.241380844039757
37770	0.238650424146159
37790	0.216482871151305
37810	0.200582154133558
37910	0.214120699040168
38100	0.183172914121993
38220	0.222300003480454
38250	0.228584159277307
38260	0.217577273463324
38290	0.221689532052778
38330	0.188164309611703
38400	0.248306101027917
38500	0.211387462240474
38520	0.272699409977867
38550	0.254736204053497
38580	0.207972002077258
38680	0.207813486170589
38690	0.202333936944617
38710	0.217954656222189
38760	0.219348072267728
38780	0.214999440469976
38800	0.207140453749007
38820	0.207434232116714
38970	0.204445117966577
39010	0.191226588575322
39020	0.214233891636815
39090	0.238068632573665
39140	0.221096072980387
39230	0.248426624798805
39280	0.217659144748168
39360	0.21997266238322
39370	0.227462826647692
39460	0.213075410262679
39580	0.257950910175405
39660	0.216019462720358
39700	0.245647518535832
39740	0.233368247745151
39860	0.250577951778089
39880	0.230789593205634
39920	0.236143289125783
40030	0.232459312395927
40120	0.235554849193624
40350	0.239751523301214
40530	0.232197641133836
40740	0.220582397937926
40790	0.226280079943259
40800	0.237937075711274
40830	0.195462528575309
40880	0.218914681102163
40910	0.279159950665862
40980	0.220248659020264
41000	0.216451400719856
